name,primary_type,address,website_url,reviews,rating,business_status,processed
"The Rustik Barbershop","barber_shop","4500 N Oracle Rd Suite 425, Tucson, AZ 85705, USA","https://therustikcollective.com/",290,4.5,"OPERATIONAL",
"Murphys Public House","bar","140 S Kolb Rd, Tucson, AZ 85710, USA","http://www.murphyspublichouseaz.com/",290,4.5,"OPERATIONAL",
"Cupbop - Korean BBQ in a Cup","korean_restaurant","3470 South Kino Pkwy Suite 100, Tucson, AZ 85713, USA","https://www.cupbop.com/",287,4.6,"OPERATIONAL",
"Angie's","restaurant","2574 N Campbell Ave, Tucson, AZ 85719, USA","https://www.angiesprimegrill.com/",286,3.6,"OPERATIONAL",
"Rosati's Pizza","pizza_restaurant","8814 E Tanque Verde Rd Ste. 16, Tucson, AZ 85749, USA","https://myrosatis.com/tucsontanqueverde/",286,4.1,"OPERATIONAL",linked
"Bay Horse Tavern","bar","2802 E Grant Rd, Tucson, AZ 85716, USA","https://www.instagram.com/bayhorsetucson/",284,4.1,"OPERATIONAL",
"Grandma Tony's Pizza","pizza_restaurant","7010 E Broadway Blvd, Tucson, AZ 85710, USA","http://www.grandmatonyspizza.com/",283,4.6,"OPERATIONAL",
"Momo's on 6th","mexican_restaurant","1838 E 6th St, Tucson, AZ 85719, USA",,278,4.5,"OPERATIONAL",
"Papa Murphy's | Take 'N' Bake Pizza","pizza_restaurant","7245 E Tanque Verde Rd Suite 155, Tucson, AZ 85715, USA","https://locations.papamurphys.com/az/tucson/7245-e-tanque-verde-road?utm_source=organic&utm_medium=gmb&utm_campaign=yext&y_source=1_MTU0MzA3MDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",272,4.6,"OPERATIONAL",
"Funland Raspados & Munchies","restaurant","2100 W Grant Rd #110, Tucson, AZ 85745, USA","https://funlandraspados.menufy.com/",272,4.2,"OPERATIONAL",
"potwhale hotpot","hot_pot_restaurant","3620 N 1st Ave #154, Tucson, AZ 85719, USA",,265,4.5,"OPERATIONAL",
"M & M Saloon","bar","3364 E Benson Hwy #1806, Tucson, AZ 85706, USA",,261,4.4,"OPERATIONAL",linked
"Short Rest Tavern","bar","4500 N Oracle Rd #253, Tucson, AZ 85705, USA","http://www.shortresttavern.com/",258,4.8,"OPERATIONAL",
"Kolb Road Lounge","bar","1180 S Kolb Rd, Tucson, AZ 85710, USA",,256,4.3,"OPERATIONAL",
"Golden Dragon Chinese Restaurant","chinese_restaurant","4704 E Sunrise Dr, Tucson, AZ 85718, USA","http://goldendragontucson.com/",256,4.1,"OPERATIONAL",linked
"Bear Canyon Pizza on Broadway","italian_restaurant","8838 E Broadway Blvd, Tucson, AZ 85710, USA","https://bearcanyonpizza.com/",255,4.6,"OPERATIONAL",linked
"Anchor Bar","restaurant","7080 E 22nd St #104, Tucson, AZ 85710, USA","https://anchorbar.com/locations/tucson-az/",254,4.3,"OPERATIONAL",
"Chickenuevo","mexican_restaurant","3102 E Grant Rd, Tucson, AZ 85716, USA","http://www.chickenuevo.com/",253,4.1,"OPERATIONAL",
"Monkey Bar","bar","1120 S Wilmot Rd, Tucson, AZ 85711, USA","https://www.facebook.com/monkeybartucson/",253,4.5,"OPERATIONAL",
"Papa Murphy's | Take 'N' Bake Pizza","pizza_restaurant","1710 W Valencia Rd, Tucson, AZ 85746, USA","https://locations.papamurphys.com/az/tucson/1710-west-valencia-road?utm_source=organic&utm_medium=gmb&utm_campaign=yext&y_source=1_MTU0MzA3ODMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D",251,4.6,"OPERATIONAL",
"Button Brew House","brewery","6800 N Camino Martin Suite 160, Tucson, AZ 85741, USA","https://www.buttonbrewhouse.com/",251,4.7,"OPERATIONAL",
"Carnitas & Birria El Tarasco","mexican_restaurant","5250 E 22nd St, Tucson, AZ 85711, USA","https://www.carnitasybirriaeltarasco.online/",250,4.7,"OPERATIONAL",
"Street Taco & Beer Co.","mexican_restaurant","8898 E Tanque Verde Rd, Tucson, AZ 85749, USA","https://streettaco.online/",249,4.4,"OPERATIONAL",linked
"Bar Crisol/Exo","bar","196 W Simpson St, Tucson, AZ 85701, USA","http://www.barcrisol.com/",248,4.8,"OPERATIONAL",linked
"Toro Bravo","mexican_restaurant","13005 E Benson Hwy, Vail, AZ 85641, USA","https://www.torobravoaz.com/",248,4.6,"OPERATIONAL",linked
"Liquor Barrel Saloon","bar","6925 E Broadway Blvd, Tucson, AZ 85710, USA",,246,4.5,"OPERATIONAL",
"Jewel's Noodle Kitchen","chinese_restaurant","5683 E Speedway Blvd, Tucson, AZ 85712, USA","https://jewelsnoodle.com/",243,4.4,"OPERATIONAL",
"The Dugout Sports Bar & Grill","bar_and_grill","4880 E 22nd St, Tucson, AZ 85711, USA","https://thedugoutbar-and-grill.com/",242,4.3,"OPERATIONAL",linked
"Jimmy's Pizzeria","pizza_restaurant","5655 E River Rd #111, Tucson, AZ 85750, USA","https://jimmyspizzaaz.com/",241,4.7,"OPERATIONAL",linked
"Los Chipilones","taco_restaurant","1122 S 6th Ave, Tucson, AZ 85701, USA",,240,4.5,"OPERATIONAL",
"Arabic Express","mediterranean_restaurant","806 E University Blvd, Tucson, AZ 85719, USA","https://www.arabicexpress.com/",240,4.6,"OPERATIONAL",
"Sushi-kito Restaurant","restaurant","4380 E Speedway Blvd, Tucson, AZ 85712, USA",,237,4.4,"OPERATIONAL",
"Gyro King","restaurant","806 E University Blvd, Tucson, AZ 85719, USA","https://www.gyrokingaz.com/",235,4.7,"OPERATIONAL",
"El Chencho Hot Dogs","hot_dog_restaurant","3207 E Ajo Way, Tucson, AZ 85713, USA",,230,4.8,"OPERATIONAL",
"The Gardens at Bear Canyon","restaurant","8991 E Tanque Verde Rd, Tucson, AZ 85749, USA","https://the-gardens-bar-and-grill.mypagecloud.com/",227,4.5,"OPERATIONAL",linked
"Jimmys Pita & Poke","restaurant","845 E University Blvd, Tucson, AZ 85719, USA","https://jimmyspitaandpoke.com/",227,4.3,"OPERATIONAL",
"The Moonstone","restaurant","930 E 2nd St, Tucson, AZ 85719, USA","https://www.moonstonerooftop.com/?SEO_id=GMB--R-TUSGTGU-1&y_source=1_MjAwMjkzMTAyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D",227,4.2,"OPERATIONAL",
"The Honey Baked Ham Company","restaurant","5350 E Broadway Blvd Suite 178, Tucson, AZ 85711, USA","https://honeybaked.com/stores/8704?utm_source=gmb&utm_medium=google&utm_campaign=honeybakedham_soci&utm_id=SOCi",223,4.6,"OPERATIONAL",
"Signature Grill with Patio Dining","american_restaurant","3800 W Starr Pass Blvd, Tucson, AZ 85745, USA","https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108",220,4.2,"OPERATIONAL",linked
"The Ranch Bar and Grill - Tucson","bar_and_grill","9155 E Tanque Verde Rd #177, Tucson, AZ 85749, USA","https://www.theranchbarandgrilltucson.com/",217,4.2,"OPERATIONAL",linked
"El sushi de papa","sushi_restaurant","4762 S 12th Ave, Tucson, AZ 85714, USA",,215,4.7,"OPERATIONAL",
"Toto's Tacos Restaurant","restaurant","1118 W St Marys Rd, Tucson, AZ 85745, USA","https://menutoeat.com/totos-tacos-restaurant/",214,4.6,"OPERATIONAL",
"Salon de Eventos El Patron","event_venue","4581 S 12th Ave, Tucson, AZ 85714, USA",,212,4.4,"OPERATIONAL",
"ENCORE","live_music_venue","5851 E Speedway Blvd suite 141, Tucson, AZ 85712, USA","http://www.encoretucson.com/",209,3.4,"OPERATIONAL",
"La Placita Cafe","mexican_restaurant","2950 N Swan Rd #131, Tucson, AZ 85712, USA","http://laplacitatucson.com/",209,4.4,"OPERATIONAL",
"Beef Master Meat Market","butcher_shop","527 W 29th St, Tucson, AZ 85713, USA",,207,4.6,"OPERATIONAL",
"WHOLE SLVCE Pizza","pizza_restaurant","160 South Avenida del Convento #164, Tucson, AZ 85745, USA","https://www.wholeslvcepizza.com/",204,4.7,"OPERATIONAL",linked
"Sushi Son","sushi_restaurant","332 W Ajo Wy, Tucson, AZ 85713, USA",,204,4.2,"OPERATIONAL",
"Big Bad Wolf Bar & Grill","bar_and_grill","3700 N Oracle Rd, Tucson, AZ 85705, USA","http://bigbadwolftucson.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp",204,4.5,"OPERATIONAL",linked
"Perro Loco Hot Dogs","hot_dog_restaurant","3051 E 36th St, Tucson, AZ 85713, USA",,203,4.6,"OPERATIONAL",
"Harbottle Brewing Company","brewery","3820 S Palo Verde Rd #102, Tucson, AZ 85714, USA","http://www.harbottlebrewingco.com/",200,4.7,"OPERATIONAL",linked
"Arizona Wine Collective","wine_bar","4280 N Campbell Ave, Tucson, AZ 85718, USA","https://www.azwinecollective.com/",200,4.8,"OPERATIONAL",
"Lazy V","bar","2812 W Alvaro Rd, Tucson, AZ 85746, USA",,198,4.3,"OPERATIONAL",linked
"Forty Niner - Rincon Mountain Grill","american_restaurant","12000 E Tanque Verde Rd, Tucson, AZ 85749, USA","http://www.fortyninercc.com/",196,4.4,"OPERATIONAL",linked
"Sonoran House Sam Hughes","restaurant","2513 E 6th St, Tucson, AZ 85716, USA","http://sonoranhouse.com/sam-hughes",193,4.5,"OPERATIONAL",
"Arizona Sands Club","association_or_organization","565 N Cherry Ave Fl 5, Tucson, AZ 85719, USA","https://ovgsocialclubs.com/arizona-sands-club/",188,4.6,"OPERATIONAL",
"St Cruz at The Leo Kent","american_restaurant","1 S Church Ave, Tucson, AZ 85701, USA","https://www.theleokenthotel.com/restaurants-downtown-tucson?utm_source=google&utm_medium=organic&utm_campaign=gbp",187,4.5,"OPERATIONAL",
"Silver Room","bar","673 S Plumer Ave, Tucson, AZ 85719, USA",,186,4.5,"OPERATIONAL",
"Angie's","restaurant","3805 E Broadway Blvd, Tucson, AZ 85716, USA","https://angiesprimegrill.com/",183,3.4,"OPERATIONAL",
"JA Ramen","japanese_restaurant","54 W Congress St, Tucson, AZ 85701, USA","https://order.online/business/ja-ramen-11362343",183,4.4,"OPERATIONAL",
"Lookout Bar and Grill","bar_and_grill","245 E Ina Rd, Tucson, AZ 85704, USA","https://www.westwardlook.com/dining/palm",182,4.0,"OPERATIONAL",linked
"La Perla Del Pacífico","mexican_restaurant","5601 E 22nd St, Tucson, AZ 85711, USA","http://laperlatucson.com/",181,4.7,"OPERATIONAL",
"Teaspoon Foothills","brunch_restaurant","5605 E River Rd #121, Tucson, AZ 85750, USA","https://teaspoontucson.com/",179,4.6,"OPERATIONAL",linked
"Your Mom's House, Bar & Grill","bar_and_grill","112 S Camino Seco, Tucson, AZ 85710, USA","https://ymhtucson.com/",177,4.0,"OPERATIONAL",linked
"Mei Mei","restaurant","1523 W St Marys Rd, Tucson, AZ 85745, USA",,172,4.4,"OPERATIONAL",
"Borderlands Brewing Sam Hughes","restaurant","2500 E 6th St, Tucson, AZ 85716, USA","http://borderlandsbrewing.com/",171,4.3,"OPERATIONAL",
"Los Bertos Mexican Food","mexican_restaurant","7865 E Golf Links Rd, Tucson, AZ 85730, USA","https://www.losbertosmexican.com/",170,3.7,"OPERATIONAL",
"Miramonte","restaurant","3352 E Speedway Blvd, Tucson, AZ 85716, USA","https://www.miramontetucson.com/",168,4.1,"OPERATIONAL",
"La Mesa Tortillas","mexican_restaurant","7342 E Broadway Blvd, Tucson, AZ 85710, USA","http://www.lamesatortillas.com/",168,4.0,"OPERATIONAL",
"Express Tire Service of Tucson New and Used Tires and Wheels","mexican_restaurant","5370 E 22nd St, Tucson, AZ 85711, USA","http://sazondelrancho.com.mx/",165,4.0,"OPERATIONAL",
"Tacos El Tijuanense","taco_restaurant","4762 S 12th Ave, Tucson, AZ 85714, USA",,159,4.6,"OPERATIONAL",
"Viva Mexican Food","mexican_restaurant","8995 E Tanque Verde Rd, Tucson, AZ 85749, USA","https://vivamexicanfood.com/",159,3.5,"OPERATIONAL",
"Core Nutrition","restaurant","3055 N Campbell Ave ste 173, Tucson, AZ 85719, USA",,157,4.9,"OPERATIONAL",
"Kelly's Cajun Grill","cajun_restaurant","4500 N Oracle Rd, Tucson, AZ 85705, USA","https://www.facebook.com/KellysCajunGrill/",156,4.1,"OPERATIONAL",
"FIGS oven + enoteca","restaurant","7301 E Tanque Verde Rd Suite 121, Tucson, AZ 85715, USA","https://www.figstucson.com/",153,4.5,"OPERATIONAL",
"Alloro D.O.C.","italian_restaurant","3705, 7600 E Broadway Blvd suite 200, Tucson, AZ 85710, USA","http://www3.hilton.com/en/hotels/arizona/hilton-tucson-east-TUSHEHF/index.html",153,4.2,"OPERATIONAL",
"Tacos el Cuate de Obregon","mexican_restaurant","4817 S 12th Ave, Tucson, AZ 85714, USA",,153,4.6,"OPERATIONAL",
"Kin Dee Thai","asian_restaurant","5350 E Broadway Blvd #128, Tucson, AZ 85711, USA","https://kindeethaiaz.com/?utm_source=google",151,4.8,"OPERATIONAL",
"Legends Bar & Grill","bar_and_grill","2727 W Club Dr, Tucson, AZ 85742, USA","https://www.omnihotels.com/hotels/tucson-national/dining/legends?utm_source=gmblisting&utm_medium=organic",150,4.2,"OPERATIONAL",linked
"Noy’S TukTukThai On Sunrise","asian_restaurant","6878 E Sunrise Dr #160, Tucson, AZ 85750, USA","https://tuktukthai2990.com/",149,4.2,"OPERATIONAL",linked
"La Mesa Tortillas","mexican_restaurant","3923 E Pima St, Tucson, AZ 85712, USA","https://www.lamesatortillas.com/",149,4.3,"OPERATIONAL",
"Anthony's Cigar Emporium","store","4811 E Grant Rd #153, Tucson, AZ 85712, USA","http://anthonyscigars.com/",148,4.7,"OPERATIONAL",
"Hotdogs 501","hot_dog_restaurant","1111 N Main Ave, Tucson, AZ 85705, USA",,145,4.9,"OPERATIONAL",
"La Rosa","live_music_venue","800 N Country Club Rd, Tucson, AZ 85716, USA","https://www.larosatucson.org/",144,4.6,"OPERATIONAL",
"Chatterbox","bar","1601 S Alvernon Way, Tucson, AZ 85711, USA","https://www.facebook.com/ChatterBoxTucson",144,4.4,"OPERATIONAL",
"All American Burger","american_restaurant","4500 N Oracle Rd Suite FC03, Tucson, AZ 85705, USA","https://tucsonmall.com/store/all-american-burger/",142,3.8,"OPERATIONAL",
"Angie's","restaurant","1050 E Tucson Marketplace Blvd, Tucson, AZ 85713, USA","https://angies.com/",141,3.1,"OPERATIONAL",
"Toss Fried Chicken and Ramen 2","ramen_restaurant","1800 E Fort Lowell Rd #116, Tucson, AZ 85719, USA","https://www.tossfriedchickenandramen.com/locations",139,4.8,"OPERATIONAL",
"Screwbean Brewing","bar","103 N Park Ave UNIT 101, Tucson, AZ 85719, USA","https://www.instagram.com/screwbeanbrewing/",138,4.7,"OPERATIONAL",
"Dany Hot Dogs","american_restaurant","5050 E Broadway Blvd, Tucson, AZ 85711, USA",,137,4.8,"OPERATIONAL",
"Tacos y Hot Dogs El Giro","taco_restaurant","9470 E Golf Links Rd, Tucson, AZ 85730, USA","https://m.facebook.com/TacosYHotDogsElGiro",136,4.3,"OPERATIONAL",
"La Herradura Street Tacos & Bar","mexican_restaurant","16441 S Houghton Rd, Corona De Tucson, AZ 85641, USA","https://laherradurakitchen.com/",135,4.2,"OPERATIONAL",linked
"El Amigo","taco_restaurant","6848-6998 S Burcham Ave, Tucson, AZ 85756, USA",,135,4.6,"OPERATIONAL",
"Wilbur's Grill","american_restaurant","4855 E Broadway Blvd, Tucson, AZ 85711, USA","http://www.viscountsuite.com/",134,4.0,"OPERATIONAL",
"Oahu Hawaiian BBQ","restaurant","4821 E Grant Rd, Tucson, AZ 85712, USA",,131,4.5,"OPERATIONAL",
"Samurai Sombrero","restaurant","1439 S 4th Ave, Tucson, AZ 85713, USA","https://samuraisombrero.com/",131,4.8,"OPERATIONAL",
"El rayo seafood boil","seafood_restaurant","4100 S Palo Verde Rd, Tucson, AZ 85714, USA","http://orderelrayoseafoodboil.mobile-webview8.com/",130,4.6,"OPERATIONAL",
"Trocadero Cafe Tucson","mexican_restaurant","4774 E Grant Rd, Tucson, AZ 85712, USA","http://trocaderocafe.com/",129,4.4,"OPERATIONAL",
"BubbaQue","restaurant","5005 S Campbell Ave, Tucson, AZ 85706, USA","http://www.bubbaquetucson.com/",129,4.3,"OPERATIONAL",
"Sun Flower Cafe","american_restaurant","7406 S Camino De Oeste, Tucson, AZ 85757, USA","https://www.casinodelsol.com/dining/sunflower-cafe",123,4.2,"OPERATIONAL",linked
"Comida del Barrio","mexican_restaurant","405 W 32nd St, Tucson, AZ 85713, USA",,123,4.4,"OPERATIONAL",
"Urban Pita","mediterranean_restaurant","6320 E Golf Links Rd #B130, Tucson, AZ 85730, USA","https://www.urbanpitadm.com/",119,4.6,"OPERATIONAL",
"Top Shawarma","middle_eastern_restaurant","2560 N Stone Ave, Tucson, AZ 85705, USA",,119,4.8,"OPERATIONAL",
"La Loma Z","taco_restaurant","5700 S Palo Verde Rd, Tucson, AZ 85706, USA",,118,4.9,"OPERATIONAL",
"Chavindecas las Marías","restaurant","3329 E Benson Hwy, Tucson, AZ 85706, USA",,114,4.7,"OPERATIONAL",
"Zing Zing's","chinese_restaurant","1122 E 6th St, Tucson, AZ 85719, USA",,114,4.4,"OPERATIONAL",
"El Gorrion","mexican_restaurant","7662-7698 S Tucson-Nogales Hwy, Tucson, AZ 85756, USA",,113,4.7,"OPERATIONAL",
"Los Ponchos Hot Dogs","hot_dog_restaurant","3001 E Fort Lowell Rd, Tucson, AZ 85716, USA",,113,4.9,"OPERATIONAL",
"Just 1 More","bar","6255 E Golf Links Rd, Tucson, AZ 85711, USA",,111,4.6,"OPERATIONAL",linked
"Chickenuevo","mexican_restaurant","4001 N Oracle Rd, Tucson, AZ 85705, USA","https://www.chickenuevo.com/",108,4.2,"OPERATIONAL",
"El Taco Rústico","mexican_restaurant","1830 S Park Ave, Tucson, AZ 85713, USA","https://www.tacorustico.com/",108,4.4,"OPERATIONAL",
"Louies Cantina","bar","Pantano Parkview Shopping Center, 8060 E 22nd St, Tucson, AZ 85710, USA",,107,4.3,"OPERATIONAL",
"Bojangles Night Club","bar","5244 S Nogales Hwy, Tucson, AZ 85706, USA",,107,3.9,"OPERATIONAL",
"The Saddle","restaurant","820 E University Blvd, Tucson, AZ 85719, USA","http://www.thesaddleaz.com/",101,4.5,"OPERATIONAL",
"Tio Ben's Mexican Grill","mexican_restaurant","3682 W Orange Grove Rd, Tucson, AZ 85741, USA","http://tiobensmexicangrill.com/",100,4.6,"OPERATIONAL",
"Toy Comiendo","taco_restaurant","609 W Drexel Rd, Tucson, AZ 85706, USA",,99,4.4,"OPERATIONAL",
"Bonchon Tucson - North 4th Avenue","korean_restaurant","802 N 4th Ave, Tucson, AZ 85705, USA","https://restaurants.bonchon.com/locations/az/tucson/802-north-4th-ave",99,4.3,"OPERATIONAL",
"Viva Burrito Co.","mexican_restaurant","6320 E Golf Links Rd, Tucson, AZ 85730, USA","https://vivaburritoco.com/",97,2.2,"OPERATIONAL",
"Tacos los Compas","taco_restaurant","1245 E Fort Lowell Rd, Tucson, AZ 85719, USA",,96,4.7,"OPERATIONAL",
"Tacos de la H","taco_restaurant","1239 W Speedway Blvd, Tucson, AZ 85745, USA",,96,4.5,"OPERATIONAL",
"Los Pochos Sports Bar","sports_bar","5801 S Palo Verde Rd, Tucson, AZ 85706, USA","https://www.facebook.com/profile.php?id=100077324047155",94,4.3,"OPERATIONAL",linked
"Seis Kitchen","mexican_restaurant","6530 E Tanque Verde Rd, Tucson, AZ 85715, USA","https://www.seiskitchen.com/",92,4.2,"OPERATIONAL",linked
"Monster Sonoran Hot Dogs","hot_dog_restaurant","1439 S 4th Ave, Tucson, AZ 85713, USA","http://monstersonoran.com/",91,4.2,"OPERATIONAL",
"Unicorn Zebra","bar","82 S Stone Ave, Tucson, AZ 85701, USA","https://www.unicornzebratucson.com/",91,4.5,"OPERATIONAL",
"SOL Bar & Grill","restaurant","Located inside Four Points by Sheraton Tucson Airport, 7060 S Tucson Blvd Suite B, Tucson, AZ 85756, USA","http://www.solbarandgrilltucson.com/",90,4.3,"OPERATIONAL",linked
"Krispy Krunchy Chicken","chicken_restaurant","1715 W Irvington Rd, Tucson, AZ 85746, USA","https://locations.krispykrunchy.com/az/tucson/1715-w-irvington-rd",88,4.0,"OPERATIONAL",
"NYPD New York Pizza Department","pizza_restaurant","187 N Park Ave, Tucson, AZ 85719, USA","https://nypizzadepartment.com/",86,4.5,"OPERATIONAL",
"Getsu-ko Mexican Sushi","mexican_restaurant","4940 S Park Ave, Tucson, AZ 85706, USA",,85,3.9,"OPERATIONAL",
"Tannas Botannas Patio Candy/Snack Shop!","candy_store","4426 S 6th Ave, Tucson, AZ 85714, USA","https://tannasbotannas.com/",85,4.6,"OPERATIONAL",
"Lupita's Dogs","american_restaurant","2425 E Medina Rd, Tucson, AZ 85756, USA",,82,5.0,"OPERATIONAL",
"El Compa Mexican Food","mexican_restaurant","902 W Miracle Mile, Tucson, AZ 85705, USA",,81,4.7,"OPERATIONAL",
"Sisters restaurant & bar","restaurant","800 N Country Club Rd Ste 3170, Tucson, AZ 85716, USA","https://sisterstucson.com/",80,4.5,"OPERATIONAL",
"Roadies","bar","4811 E Grant Rd, Tucson, AZ 85712, USA","https://roadhousecinemas.com/entertainment-center/roadies",78,4.0,"OPERATIONAL",linked
"The Flight Grill","restaurant","6000 E Valencia Rd, Tucson, AZ 85756, USA","http://www.pimaair.org/",77,3.9,"OPERATIONAL",linked
"Barrio Brewing Co. - Tucson International Airport","brewpub","2600 E Los Reales Rd, Tucson, AZ 85756, USA",,75,4.4,"OPERATIONAL",linked
"Reds Tacos & More","mexican_restaurant","1118 E 6th St, Tucson, AZ 85719, USA","https://redstacos.com/",74,4.6,"OPERATIONAL",
"Terisushi Restaurant","sushi_restaurant","4317 S 6th Ave, Tucson, AZ 85714, USA",,74,4.6,"OPERATIONAL",
"Street Taco and Beer Co.","mexican_restaurant","8140 S Houghton Rd, Tucson, AZ 85747, USA","https://street.restaurant/",73,4.3,"OPERATIONAL",
"Eegee's Corporate","corporate_office","3360 E Ajo Way, Tucson, AZ 85713, USA","https://eegees.com/contact/",71,3.7,"OPERATIONAL",
"Carnitas Los Reyes Tucson","taco_restaurant","5050 E Broadway Blvd, Tucson, AZ 85711, USA","http://carnitaslosreyesarizona.com/",71,4.8,"OPERATIONAL",
"Carnitas el Huracan del Sur","mexican_restaurant","3535 S Palo Verde Rd, Tucson, AZ 85713, USA",,70,4.8,"OPERATIONAL",
"Cora's Desayunos","mexican_restaurant","24 W Irvington Rd, Tucson, AZ 85714, USA",,69,4.2,"OPERATIONAL",
"La Muncheria Raspados & Munchies World","restaurant","702 W Irvington Rd Ste 160, Tucson, AZ 85714, USA",,68,4.1,"OPERATIONAL",
"Voice Karaoke KTV","bar","2590 N 1st Ave, Tucson, AZ 85705, USA","http://www.tucsonkaraoke.com/",68,3.9,"OPERATIONAL",
"The 1925 Bar & Grill","bar_and_grill","600 S Alvernon Way, Tucson, AZ 85711, USA","https://www.tucsoncitygolf.com/randolph-1925-bar-grill/",67,4.3,"OPERATIONAL",
"Rollies West","restaurant","267 South Avenida del Convento #4, Tucson, AZ 85745, USA","https://rolliestucson.com/west?utm_source=google",66,4.6,"OPERATIONAL",
"REDS TACOS & MORE","mexican_restaurant","2910 E Fort Lowell Rd, Tucson, AZ 85716, USA","http://redstacos.com/",65,4.6,"OPERATIONAL",
"Penas Snowcones Tacos Y Mas","mexican_restaurant","2936 E 22nd St, Tucson, AZ 85713, USA",,65,4.6,"OPERATIONAL",
"Tacos de Cabeza (Estilo Cajeme)","restaurant","2578 N 1st Ave, Tucson, AZ 85719, USA",,65,4.4,"OPERATIONAL",
"Flamingo Grill at Reid Park Zoo","american_restaurant","3400 E Zoo Ct, Tucson, AZ 85716, USA","https://www.postermywall.com/index.php/v/d/39FD",64,3.8,"OPERATIONAL",
"Tanna's Botannas Candy/Snack shop!","candy_store","954 W Prince Rd, Tucson, AZ 85705, USA","https://www.tannasbotannas.com/",62,4.5,"OPERATIONAL",
"Reds Tacos & More","mexican_restaurant","4500 N Oracle Rd unit fc10, Tucson, AZ 85705, USA","http://redstacos.com/",61,4.0,"OPERATIONAL",
"La Carreta Carne Asada","mexican_restaurant","2010 S Park Ave, Tucson, AZ 85713, USA","https://www.facebook.com/p/La-Carreta-61580078537247",60,4.6,"OPERATIONAL",
"GM Kitchen 86","restaurant","1439 S 4th Ave, Tucson, AZ 85713, USA","https://gmkitchen86restaurant.com/",59,4.8,"OPERATIONAL",
"El Teo Hot Dogs","hot_dog_restaurant","3055 E Irvington Rd, Tucson, AZ 85714, USA",,58,4.5,"OPERATIONAL",
"Popoverz Indian Frybread","american_restaurant","2400 W Valencia Rd, Tucson, AZ 85746, USA",,56,4.8,"OPERATIONAL",
"Flying Leap Vineyards Tucson Tasting Room & Fine Art Gallery","wine_bar","2940 N Swan Rd Ste 128, Tucson, AZ 85712, USA","https://www.flyingleapvineyards.com/",56,4.1,"OPERATIONAL",
"Cactus Rose","steak_house","445 S Alvernon Way, Tucson, AZ 85711, USA","http://doubletree3.hilton.com/en/hotels/arizona/doubletree-by-hilton-hotel-tucson-reid-park-TUSBTDT/",55,4.1,"OPERATIONAL",
"Kung Fu Kitchen","chinese_restaurant","4016 N 1st Ave, Tucson, AZ 85719, USA",,55,4.7,"OPERATIONAL",
"Sunshine Wine","wine_bar","15 N Santa Rita Ave, Tucson, AZ 85719, USA","https://www.thetapandbottle.com/sunshine-wine",52,4.8,"OPERATIONAL",
"It's Just Wings","chicken_wings_restaurant","5150 E Broadway Blvd, Tucson, AZ 85711, USA","https://locations.itsjustwings.com/az/tucson/tucson-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW",49,2.8,"OPERATIONAL",
"The Rustiks Speakeasy Salon and Wine Bar","beauty_salon","4500 N Oracle Rd #427, Tucson, AZ 85705, USA","http://therustiks.com/",47,4.5,"OPERATIONAL",
"CPs Wings","chicken_wings_restaurant","6255 E Golf Links Rd, Tucson, AZ 85711, USA","http://cpswings.com/",46,4.7,"OPERATIONAL",
"Fairway Cigars","store","2900 E Broadway Blvd #113, Tucson, AZ 85716, USA","https://www.fairwaycigarsaz.com/",45,5.0,"OPERATIONAL",
"Mariscos y Tacos ""El Capitan""","mexican_restaurant","41 W Grant Rd, Tucson, AZ 85705, USA",,45,5.0,"OPERATIONAL",
"Salud","restaurant","3800 W Starr Pass Blvd, Tucson, AZ 85745, USA","https://www.marriott.com/en-us/hotels/tussp-jw-marriott-tucson-starr-pass-resort-and-spa/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108",45,4.5,"OPERATIONAL",linked
"El Kora Sonoran Hot Dogs","hot_dog_restaurant","Tucson, AZ 85706, USA",,44,4.3,"OPERATIONAL",
"Catrinas Restaurant Bar","mexican_restaurant","5754 E 22nd St, Tucson, AZ 85711, USA","https://www.catrinas.com/",44,4.7,"OPERATIONAL",
"Tinajas Wine & Beer","wine_bar","6960 E Sunrise Dr, Tucson, AZ 85750, USA","https://tinajaswine.com/",44,4.8,"OPERATIONAL",linked
"Angie's","restaurant","135 S Wilmot Rd, Tucson, AZ 85710, USA","https://angies.com/",44,3.6,"OPERATIONAL",
"Dirty T Tamarindo","candy_store","1211 W St Marys Rd, Tucson, AZ 85745, USA","https://dirtyttamarindo.com/",44,4.7,"OPERATIONAL",
"Tumamoc Nutrition","restaurant","1475 W St Marys Rd APT 151, Tucson, AZ 85745, USA",,43,4.7,"OPERATIONAL",
"Empanadas El Dominicano","restaurant","5030 E Broadway Blvd, Tucson, AZ 85711, USA",,42,4.7,"OPERATIONAL",
