action,venue,primary_type,website,reason
hide,"Hanami",japanese_restaurant,"http://www.hanami377.com/","site dead/unreachable"
hide,"Huangcheng Noodle House 山西刀削面",chinese_noodle_restaurant,"http://www.huangchengnoodleca.com/","site dead/unreachable"
hide,"State Flour Pizza Company",pizza_restaurant,"https://stateflourpizza.com/","site dead/unreachable"
keep,"Almanac West Oakland Clubhouse",brewpub,"https://almanacbeer.com/pages/west-oakland-hours","alcohol-positive type/name"
keep,"Apt C Bar Lounge & Restaurant",bar,"https://www.facebook.com/profile.php?id=100063722613269&mibextid=kFxxJD","alcohol-positive type/name"
keep,"Ashby Eatery",restaurant,"http://www.ashbyeatery.com/","live site — crowdsource stub"
keep,"Asmara Restaurant",restaurant,"http://asmararestaurantoakland.com/","live site — crowdsource stub"
keep,"AU Lounge",bar,"http://www.auoakland.com/","alcohol-positive type/name"
keep,"Bacogai",hot_pot_restaurant,"http://bacogai.com/","live site — crowdsource stub"
keep,"Bar 355",cocktail_bar,"http://www.facebook.com/threefiftyfive","alcohol-positive type/name"
keep,"Bistro 4293",mediterranean_restaurant,"https://bistro4293.com/","live site — crowdsource stub"
keep,"Blackberry Bistro",bistro,"https://www.blackberrybistrocafe.com/","live site — crowdsource stub"
keep,"Boathouse",bar,"http://boathousealameda.net/","alcohol-positive type/name"
keep,"Bombera",mexican_restaurant,"https://www.bomberaoakland.com/","alcohol-positive type/name"
keep,"Cafe Jolie Petit",restaurant,"http://www.cafejolies.com/","live site — crowdsource stub"
keep,"Calabash",restaurant,"https://calabasheats.com/","live site — crowdsource stub"
keep,"Cask Taproom",bar,"https://caskstore.com/pages/cask-taproom","alcohol-positive type/name"
keep,"Cholita Linda",latin_american_restaurant,"https://www.cholitalinda.com/","live site — crowdsource stub"
keep,"Creekwood Restaurant",italian_restaurant,"https://www.creekwoodrestaurant.com/","live site — crowdsource stub"
keep,"Degrees Plato Tap Room Bottle Shop & Kitchen",brewpub,"https://www.degreesplato.com/","alcohol-positive type/name"
keep,"East Bay Provisions",restaurant,"https://www.claremontresortandclub.com/dine/east-bay-provisions/","live site — crowdsource stub"
keep,"El Agavero Restaurant & Tequila Bar",mexican_restaurant,"https://elagavero.com/","alcohol-positive type/name"
keep,"Fire Wings Oakland",chicken_wings_restaurant,"http://firewings.com/","live site — crowdsource stub"
keep,"FOB Kitchen",filipino_restaurant,"http://fobkitchen.com/","alcohol-positive type/name"
keep,"Guadalajara",mexican_restaurant,"http://www.guadalajaraoakland.com/","live site — crowdsource stub"
keep,"IN THE WOOD",gastropub,"http://inthewood.biz/","alcohol-positive type/name"
keep,"Italian Colors Restaurant",italian_restaurant,"https://italiancolorsrestaurant.com/","alcohol-positive type/name"
keep,"JAVI’S COOKING ""Empanadas Argentinas""",argentinian_restaurant,"https://javiscooking.com/?utm_source=google","live site — crowdsource stub"
keep,"June's Pizza",pizza_restaurant,"https://www.instagram.com/junes_pizza/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Kakui Sushi",sushi_restaurant,"https://gokakuisushi.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Kansai",sushi_restaurant,"http://orderkansai.com/","live site — crowdsource stub"
keep,"Kerry House",bar,"http://kerry-house.edan.io/","alcohol-positive type/name"
keep,"Kingfish Pub & Cafe",pub,"http://www.kingfishpub.com/","alcohol-positive type/name"
keep,"La casa de Maria",mexican_restaurant,"http://lacasamaria.net/","live site — crowdsource stub"
keep,"La Loulou",wine_bar,"https://www.laloulouwinebar.com/","alcohol-positive type/name"
keep,"Lanesplitter Pizza & Pub",pizza_restaurant,"https://www.lanesplitterpizzapub.com/?utm_source=gbp","alcohol-positive type/name"
keep,"Lanesplitter Pizza & Pub",restaurant,"http://lanesplitterpizzaoakland.com/","alcohol-positive type/name"
keep,"Leaning Tower",pizza_restaurant,"http://www.leaningtowertogo.com/","live site — crowdsource stub"
keep,"Lemat Ethiopian Restaurant",ethiopian_restaurant,"http://www.lemateats.com/","live site — crowdsource stub"
keep,"Lin Jia Asian Kitchen",asian_restaurant,"https://www.linjiakitchen.com/","live site — crowdsource stub"
keep,"Lo Coco's",italian_restaurant,"http://www.lococospiedmont.com/","live site — crowdsource stub"
keep,"Manpuku",japanese_restaurant,"https://manpukuorder.com/","live site — crowdsource stub"
keep,"Marzano",italian_restaurant,"http://www.marzanorestaurant.com/","alcohol-positive type/name"
keep,"MENSHO",ramen_restaurant,"https://www.menshopiedmont.com/","live site — crowdsource stub"
keep,"Merritt House Cocktail Bar",cocktail_bar,"http://merritthouseoak.com/","alcohol-positive type/name"
