name,amenity,cuisine,website,lat,lng,osm_id
La Folie,restaurant,french;fine_dining,https://www.lafolie.com/,37.7980813,-122.4220408,node/2167144978
La Fusión,restaurant,spanish,https://lafusion-sf.com/index.html,37.7916605,-122.403733,node/4632000727
La Mar Cebicheria Peruana,restaurant,peruvian,https://lamarsf.com/,37.7973773,-122.39524,node/6835858407
La Marsa,restaurant,tunisian,https://www.lamarsasf.com/,37.787159,-122.410773,node/9659739153
La Méditerranée,restaurant,mediterranean,https://lamednoe.com,37.764482,-122.4332829,node/12784660546
La Taqueria,restaurant,mexican,https://lataqueriasf.com/,37.750874,-122.418158,node/3202476750
La Trappe,restaurant,belgian,https://www.latrappecafe.com/,37.8019801,-122.4129815,node/371251141
Lai Hong Lounge,restaurant,chinese,https://www.laihonglounge.com/,37.7978319,-122.4102406,node/13062823858
Las Catrachitas Restaurant 504,restaurant,honduran,https://www.lascatrachitas.com/,37.7355403,-122.4244802,node/13939644060
Latin Steak House,restaurant,steak_house,https://www.latinsteakhousesf.com/,37.7915453,-122.403779,node/11046934817
Leleka,restaurant,dumpling;ukrainian,https://www.lelekasf.com/,37.7912885,-122.4036909,node/2336730548
Liholiho Yacht Club,restaurant,hawaiian,https://lycsf.com/,37.7882324,-122.4146146,way/259942667
Limoncello,restaurant,italian,https://limoncellostogo.com,37.787442,-122.4235769,node/10036505958
Limoncello,restaurant,italian,https://limoncellostogo.com,37.7528786,-122.4096066,node/10142050226
Linden Room,bar,,https://www.nightbirdrestaurant.com/linden-room/,37.776529,-122.4227507,node/12408404346
Liquid Gold,bar,,https://www.liquidgoldsf.com/,37.7905812,-122.417187,node/6450218486
Little Chihuahua,restaurant,mexican,https://www.thelittlechihuahua.com/location/mission,37.7636964,-122.4214076,node/3190914162
Little Original Joe's,restaurant,italian,https://www.littleoriginaljoes.com/,37.7365836,-122.4703445,node/632874790
LittleNepal,restaurant,nepalese,http://littlenepalsf.com/,37.7390432,-122.4135896,node/4809154326
Local Kitchen & Wine Merchant,restaurant,italian,https://www.sf-local.com/,37.7868886,-122.3941939,node/2869484061
Locali Mediterranean,restaurant,,http://localisf.com/,37.7919842,-122.399559,node/9656844748
Lokma,restaurant,turkish;mediterranean,https://www.lokmasf.com/,37.7821771,-122.4786098,node/4571201644
Lord Stanley,restaurant,,http://www.t2joldlittlethai.com/,37.79579,-122.421924,node/2167584999
Los Cilantros,restaurant,mexican,http://loscilantrossf.com/,37.7818142,-122.4158364,node/9649588764
Lou's Cafe,restaurant,sandwich,www.louscafesf.com,37.7804268,-122.4732789,node/1816911117
Louie's Original,restaurant,burger;american,https://www.louiesoriginal.com/,37.763552,-122.4001559,node/11590958174
Mac'd,restaurant,,https://getmacd.com/sf-russian-hill,37.7963702,-122.4220433,node/2167562336
MacDaddy,restaurant,pasta;regional,http://www.macdaddysf.com/,37.7624568,-122.3970343,node/5538811230
Maillards Smash Burgers,restaurant,burger,https://www.maillardssf.com,37.7528454,-122.5048881,node/13739098895
Mamacita,restaurant,mexican,http://www.mamacitasf.com/,37.8000373,-122.4414945,node/3380825008
Mandalay,restaurant,burmese,https://www.mandalaysf.com/,37.7852252,-122.4643262,way/260018192
Mandarin House SF,restaurant,chinese,https://www.mandarinhouseca.com/,37.7415363,-122.4226764,node/4909904177
Mangia Tutti Ristorante,restaurant,italian,https://mangia-tutti.com/,37.7945111,-122.40378,node/4618173069
Manna Korean Cuisine,restaurant,korean,https://mannasf.com/,37.7638838,-122.4672505,node/3656998554
Maria Isabel,restaurant,mexican,https://www.mariaisabelsf.com/,37.7871223,-122.4466183,node/13846823718
Marrakech,restaurant,moroccan,https://www.marrakechsf.com/,37.7858554,-122.4117764,node/818060781
Martin De Porres House of Hospitality,restaurant,,https://martindeporres.org/,37.7666694,-122.4072637,node/12954295701
Marufuku Ramen,restaurant,ramen,https://www.marufukuramen.com/sanfrancisco,37.7851275,-122.431998,node/9200292439
Maruya,restaurant,sushi,https://www.maruyasf.org/,37.7650372,-122.4182812,node/9719772830
Mastro's Steakhouse,restaurant,steak_house,https://www.mastrosrestaurants.com/location/mastros-steakhouse-san-francisco,37.7870641,-122.40964,node/8758527004
McCormick & Schmick's,restaurant,seafood;steak,https://www.mccormickandschmicks.com/location/mccormick-kuletos-san-francisco-ca/,37.8061593,-122.4225336,node/477129154
Mel's Drive-In,restaurant,american,https://melsdrive-in.com/,37.7841426,-122.404448,node/904139678
Members Only,bar,,https://membersonlysf.com/,37.7871752,-122.4181867,node/9602333340
Mensho Ramen,restaurant,ramen;japanese,https://menshogroup.com/,37.7866999,-122.4143153,node/5105748115
Menya Kanemaru,restaurant,japanese;ramen,https://www.menya-kanemaru.com/,37.7703535,-122.4226078,node/3482714279
Mesopotamia Kitchen,restaurant,mediterranean,https://www.ordermesopotamiakitchen.com/,37.7514518,-122.4301066,node/6471091412
Mezes Kitchen & Wine Bar,restaurant,greek,https://mezessf.com/,37.7999251,-122.4423765,node/3380825010
Mezze and Mooore,restaurant,lebanese,https://www.mezzeandmooore.com/,37.7680917,-122.4245857,node/302448629
Mijoté,restaurant,french,https://www.mijotesf.com/,37.7589056,-122.4126981,node/6779456786
Mikado Sushi,restaurant,japanese,https://www.mikadosushisf.com/,37.7658696,-122.4106913,node/3999212623
Miller & Lux Provisions,restaurant,,https://millerandluxrestaurant.com/pages/provisions,37.7881027,-122.4069701,way/115921779
Mini Potstickers,restaurant,chinese,https://minipotstickers.kwickmenu.com,37.7632992,-122.4801107,node/10155561736
Minnie Bell's Soul Movement,restaurant,american;regional;chicken,https://www.minniebellssoul.com/,37.7821178,-122.4326173,node/5276121818
Miss Saigon,restaurant,vietnamese,www.misssaigonsf.com,37.7807775,-122.4087266,node/2115315625
Mission Bay Wine Bar at Thrive City,bar,,https://www.missionbaywine.com/mission-bay-wine-bar-thrive-city,37.7684244,-122.3864865,node/11149187371
Mission Chinese Food,restaurant,chinese,https://www.missionchinesefood.com/,37.7611972,-122.4194734,node/1374010118
Mixt,restaurant,salad;soup,https://www.mixt.com/locations/240-kearny-street/,37.7903685,-122.4037986,node/1223019575
Mixt,restaurant,salad;sandwich,https://www.mixt.com/menu/san-francisco/,37.7916005,-122.400706,node/4632081525
Mixt,restaurant,salad,https://www.mixt.com,37.7985793,-122.4356699,node/5251259531
Mixt,restaurant,salad,https://www.mixt.com/menu/yerba-buena-menu/?set=true,37.78552,-122.4042024,node/6489341657
Miyabiya Sushi and Grill,restaurant,japanese;sushi,https://www.miyabiyasf.com/,37.7857169,-122.4089486,node/808884850
Moki's Sushi & Pacific Grill,restaurant,seafood,https://www.mokisf.com,37.7390681,-122.415592,node/4972855034
Molinari Delicatessen,restaurant,italian,https://www.themolinarideli.com,37.7984969,-122.4078707,node/1274891526
Mother,bar,,https://www.mothersf.com/,37.7648164,-122.4213338,node/10555829843
Mozzarella di Bufala,restaurant,italian;brazilian;pizza,https://dibufala.com/,37.7399679,-122.4663884,way/213590055
Mr. Pickle's Sandwich Shop,restaurant,sandwich,http://www.sfmrpickles.com/,37.7588872,-122.4167358,node/2627594114
Mr. Tipple's Recording Studio,bar,,https://mrtipplessf.com/,37.7763736,-122.418569,node/7044799092
Muracci's Japanese Curry and Grill,restaurant,japanese,https://www.muraccis.com/,37.7910214,-122.404257,node/4129615924
Muscle Maker Grill,restaurant,,https://musclemakergrill.com,37.7265089,-122.4649774,node/10607521288
My Father’s Kitchen,restaurant,vietnamese,https://myfatherskitchensf.com/,37.7850458,-122.439978,node/4556453103
Nabe,restaurant,japanese;nabe;hotpot,https://www.nabesf.com/,37.7635407,-122.4664345,node/2715014432
Nan King Road Bistro,restaurant,chinese,http://nankingroadbistro.net/,37.7629032,-122.4661096,node/3667881125
Nectar Wine Lounge,bar,,https://www.nectarwinelounge.com/,37.8001664,-122.437654,node/3379321525
New York Pizza Kitchen,restaurant,,https://www.nypizza-sf.com/,37.7841626,-122.409785,node/9452420640
Newkirk's,restaurant,sandwich;burger;cheesesteak;salad;soup,https://www.newkirkssf.com/,37.7559699,-122.4068923,way/259056907
Nick's Lighthouse,restaurant,seafood,http://nickslighthouse.com/,37.8085327,-122.4160519,node/8839408801
Nightbird,restaurant,,https://www.nightbirdrestaurant.com/,37.7765813,-122.4227827,node/12408404345
Nightingale,bar,,https://www.nightingalebar.com/,37.7903654,-122.4041287,node/9943927508
Nizario's,restaurant,pizza,https://www.nizariosgeary.com/,37.7813705,-122.4607397,node/10755065330
Nob Hill Cafe,restaurant,italian,https://www.nobhillcafe.com/,37.7931128,-122.4126023,node/4580505989
Noeteca,restaurant,,https://noeteca.com/,37.7445616,-122.4242646,node/2627732087
Nojo Ramen Tavern,restaurant,japanese;ramen,https://nojosframen.com/,37.7768124,-122.4214411,node/5497161847
Noodle In A Haystack,restaurant,noodle,https://www.exploretock.com/noodleinahaystack,37.7806408,-122.4687107,node/6451131325
Noosh,restaurant,mediterranean,https://www.nooshsf.com/,37.788051,-122.4338199,node/9254580052
Noren Izakaya,pub,japanese;barbecue,https://www.norenizakaya.com/,37.800358,-122.4110142,node/4625320600
O',restaurant,,https://www.one65sf.com/,37.786251,-122.4073452,node/9842795999
Oasis - pizzeria & event venue,restaurant,pizza,treasureislandevent.com,37.8192101,-122.3700582,way/291189918
Oasis Grill,restaurant,mediterranean;kebab,https://oasisgrill.com/,37.7892978,-122.3972655,node/3365191935
Oasis Grill,restaurant,mediterranean;kebab,https://oasisgrill.com/,37.7830398,-122.4027114,node/4118223692
Octavia,restaurant,,https://www.octavia-sf.com/,37.7879461,-122.427042,node/9656743737
Old Jerusalem,restaurant,middle_eastern,http://oldjerusalem.mobile-webview1.com/,37.749513,-122.4183556,node/2059371794
Oma San Francisco Station,restaurant,japanese,https://omasfstation.com/,37.7850026,-122.4310677,way/996750986
Oma Sushi,restaurant,sushi,https://www.omasushisf.com/,37.7862658,-122.4103714,node/9194418332
On the Bridge,restaurant,japanese,http://onthebridgesf.com/,37.7851349,-122.4313563,node/9181415310
One65 Bistro & Grill,restaurant,,https://www.one65sf.com/,37.7863432,-122.4073586,node/9842796000
Oodle Yunnan Rice Noodle,restaurant,chinese,https://oodlesf.square.site,37.775912,-122.4955906,node/12621483732
Oren's Hummus,restaurant,middle_eastern;mediterranean,https://www.orenshummus.com,37.7866814,-122.4023318,node/6770768271
Osito,restaurant,american,https://www.ositosf.co/,37.7616681,-122.4107535,node/10636048961
Otherwise Brewing,pub,,https://www.otherwisebrewing.com/taproom#menu,37.7998739,-122.4073409,node/1680714458
Outta Sight Pizza II,restaurant,pizza,https://www.thatsouttasight.com/,37.7944985,-122.4038667,node/13042325807
Ox & Tiger,restaurant,filipino;japanese,https://oxandtiger.co/,37.7864942,-122.4130127,node/9593474648
Oye Managua,restaurant,nicaraguan,https://www.facebook.com/people/Oye-Managua/100065558737047/,37.7423891,-122.4217813,node/13906059706
Pakwan,restaurant,pakistani;curry,https://pakwanrestaurant.com/locations/,37.7235786,-122.453946,node/10592504204
Pancake Boy,restaurant,american;breakfast,https://pancakeboysf.com/,37.7513195,-122.432164,node/1713269628
Pancho Villa,restaurant,mexican,https://sfpanchovilla.com/,37.7648614,-122.4210768,node/418513730
Papa's Kitchen,restaurant,asian,https://www.thepapakitchen.com/,37.7694046,-122.4508833,node/3520305634
Papalote Mexican Grill,restaurant,mexican,https://papalote-sf.com/,37.7519906,-122.4210514,node/1930069976
Papito,restaurant,mexican,http://www.papitosf.com/,37.7624527,-122.39711,node/2936606509
Papito,restaurant,mexican,https://www.papitohayessf.com/,37.7767002,-122.4234716,node/8999974735
Paprika,restaurant,czech;hungarian,https://www.paprikasf.com/,37.7523088,-122.4190911,node/2053166642
Parrot Pizzeria & Rotisserie,restaurant,pizza;italian,http://www.pizzanobhill.com/,37.7889332,-122.411794,node/4259754690
Pasta Panino,restaurant,italian,https://www.pastapanino.com/,37.7609432,-122.4359899,node/11500943146
Patxi's Pizza,restaurant,pizza,https://patxispizza.com/location/hayes-pizza,37.7765368,-122.424902,node/2482675927
Paula's Cafe,restaurant,mexican;salvadoran,https://www.paulascafesf.com/,37.7722572,-122.4301679,node/5182462002
Penny Roma,restaurant,,https://pennyroma.com/,37.759246,-122.4110476,way/260946370
Perilla,restaurant,vietnamese,http://perillasf.com,37.7641408,-122.4671349,node/3137707281
Pharaohs Mediterranean Sandwiches,restaurant,mediterranean;egyptian,http://pharaohssf.com,37.7868113,-122.4135614,node/725066744
Piazza Pellegrini,restaurant,italian,https://www.piazzapellegrini.com,37.8008587,-122.4112887,way/307077936
Pica Pica,restaurant,,https://picapica.com/,37.7664568,-122.4218982,node/1243920973
Pinecrest Diner,restaurant,american,https://pinecrestdiner.com/,37.7870044,-122.4099933,node/383507544
Pink Elephant,bar,,http://www.sfalibi.com/,37.7867615,-122.4004371,node/2026996037
Pink Onion,restaurant,italian_pizza,https://www.pinkonionpizza.com/,37.7687132,-122.4148499,node/5089298921
Pizza Hacker,restaurant,pizza,http://thepizzahacker.com/,37.7441206,-122.4206746,node/2627665934
Pizza Zone N Grill,restaurant,pizza,https://www.pizzazonegrill.com/,37.7702854,-122.422604,node/3482714280
Pizzetta 211,restaurant,pizza,https://pizzetta211.com/,37.7837055,-122.4829992,node/2655525620
Plow,restaurant,regional;breakfast,https://www.eatatplow.com/,37.762535,-122.395394,node/3666337500
Po'Boys Kitchen,restaurant,american;southern,https://poboyskitchen.com/,37.7622908,-122.397335,node/8646033949
Poc-Chuc,restaurant,,http://www.poc-chuc.com,37.7653459,-122.4170749,node/4613945720
Pops,pub,,https://www.popssf.com/,37.7529503,-122.4083499,node/265506505
Pork Store Cafe,restaurant,american;coffee_shop;breakfast,https://www.pscsf.com/,37.770022,-122.4462408,node/4618078389
Pork Store Cafe Valencia,restaurant,,http://porkstorecafe.com,37.765011,-122.4225656,node/998994829
Presidio Pizza Company,restaurant,pizza,https://www.presidiopizzacompany.com/,37.7869982,-122.4400385,node/8421838141
Primo Pizza,restaurant,pizza,https://www.primopizzasf.com/,37.779565,-122.4385901,node/4110696460
Progress,restaurant,american,https://theprogress-sf.com/,37.7836558,-122.4329391,node/4531532689
Proper Food,restaurant,,https://properfood.com/,37.7712151,-122.3910924,node/10806697926
Pupuseria Metapan,restaurant,salvadoran,https://dmaize.com/,37.7529918,-122.4078167,node/13606033239
R & G Lounge,restaurant,chinese;cantonese,https://www.rnglounge.com/,37.7940971,-122.4049029,node/4196313093
Ramen Hiroshi,restaurant,ramen;japanese,http://ramenhiroshi.com/san-francisco,37.7912421,-122.4039374,way/1035252218
Red's Java House,restaurant,burger,https://www.redsjavahouse.com/,37.7872076,-122.3873201,way/124659443
Reem’s California - Mission,restaurant,arab;coffee_shop,https://www.reemscalifornia.com/,37.7505445,-122.418138,node/1224107297
Reina's Restaurant,restaurant,mexican;salvadoran,https://www.reinasrestaurant.com,37.712893,-122.444289,node/9927614851
Resolute,bar,,https://www.resolutesf.com/,37.7866893,-122.4144477,node/9659806929
Restaurante Guatemalteco Ebenezer,restaurant,guatemalan,https://restauranteguatemaltecoebenezerca.com/,37.7445925,-122.4203784,node/13906106914
Rich Table,restaurant,italian,https://www.richtablesf.com/,37.7748933,-122.4227372,node/4534900789
Rintaro,restaurant,japanese,https://izakayarintaro.com/,37.7688222,-122.4151242,way/169204244
Rise & Set,restaurant,,https://www.riseandsetsf.com/,37.788461,-122.4204131,node/819444963
Ristorante Parma,restaurant,italian,https://www.sfparma.com/,37.8000152,-122.4376243,node/2340006084
Robin,restaurant,japanese,http://robinsanfrancisco.com/,37.7791403,-122.4232989,node/10270407011
Rock,restaurant,japanese,https://orderrockjapanesecuisine.com/,37.7916072,-122.4059455,node/4625131489
Roosevelt Tamale Parlor,restaurant,mexican,https://www.rooseveltsipneat.com,37.7527139,-122.4086093,node/6554177495
Rooster & Rice,restaurant,,https://www.roosterandrice.com/,37.7978841,-122.4359619,node/4625198260
Roosters,restaurant,peruvian;chicken,https://roostersperu.com/,37.7513204,-122.418211,node/13719736164
Round Table Pizza,restaurant,pizza,https://www.roundtablepizza.com/rtp/store.asp?store_num=753,37.7439398,-122.4536099,node/2625322098
Royal Cuckoo Market,bar,,http://www.royalcuckoomarket.com/,37.7603692,-122.4186233,node/10609477671
RT Bistro,restaurant,american,https://www.richtablesf.com/location/rt-bistro/,37.7748522,-122.4229482,node/2474058021
RT Rotisserie,restaurant,,https://www.rtrotisserie.com/,37.7750961,-122.4210838,node/6388316585
Ruby Wine,bar,,https://rubywinesf.com/,37.7624711,-122.3969617,node/5538811250
Ryoko's,restaurant,japanese;sushi,https://www.ryokos.com/,37.7882028,-122.4118908,node/1406188020
Sababa,restaurant,mediterranean;israeli;falafel,https://www.sababasf.com/,37.7911897,-122.404296,node/4625128138
Sai's Vietnamese Restaurant,restaurant,vietnamese;noodle;pho;sandwich,https://saisvietnameserestaurant.com/,37.7962462,-122.4040992,node/696034559
SAJJ Mediterranean,restaurant,mediterranean,https://www.sajjstreeteats.com/location/san-francisco-fidi-at-88-belden-place/,37.7916423,-122.403804,node/2336730289
Sakana,restaurant,sushi,https://sakanasf.com/,37.7877422,-122.4119192,node/621793525
Sake Bomb,restaurant,japanese,https://www.sakebombsf.com/,37.7528573,-122.4098627,node/10653584703
Salmon Bar,restaurant,seafood;japanese,https://salmonbarsf.com/,37.76491,-122.4244936,node/2639373746
Salty's,restaurant,sandwich,https://www.saltysf.com/,37.7824007,-122.4204903,node/3397732377
Sam Wo Restaurant,restaurant,chinese,https://samworestaurant.com,37.7943439,-122.4051279,node/1221046206
Sam's American Eatery,restaurant,american,https://samssf.com,37.7784378,-122.415442,node/10572259311
San Francsco Brewing Co,pub,,https://www.sfbrewingco.com/,37.7680641,-122.399683,node/9652999596
San Ho Won,restaurant,korean,https://www.sanhowon.com/,37.7595859,-122.4102109,way/505189954
San Tung,restaurant,chinese,https://www.santungsf.com,37.7636883,-122.4689872,way/267121741
Sandy's Muffulettas,restaurant,sandwich;muffuletta,https://www.sandysmuffs.com/,37.7700014,-122.446316,node/6815068619
Sanppo Sushi,restaurant,sushi;japanese,https://sanpposushisf.com/,37.7856554,-122.4300443,node/4628566830
Sanraku,restaurant,japanese;sushi,https://www.sanraku.com/sanraku-on-sutter/,37.7888907,-122.4121778,node/5595106442
Sapphire,restaurant,asian,http://www.sapphiretasteofburma.com/,37.7939325,-122.4007779,node/1505455409
SaSa Japanese Restaurant,restaurant,japanese,https://www.sasasf.com/,37.785206,-122.4294203,way/1084548884
Scott's Chowder House,restaurant,seafood,https://www.scottschowderhouse.com/san-francisco-grant-avenue/,37.7901998,-122.4054032,node/1928508899
Sears Fine Food,restaurant,pancake;seafood;pasta;fish_and_chips;burger;salad,http://www.searsfinefood.com/,37.7887732,-122.4086639,node/4301580389
Sequoia Sake tasting room,bar,,https://sequoiasake.com/,37.74044,-122.4031529,node/9592886313
SF Eagle,bar,,https://thesfeagle.com/,37.7699933,-122.4133375,node/9596331674
SF Grill,restaurant,middle_eastern,https://sfgrills.com/,37.7602124,-122.4213111,node/2653087230
Shanghai Dumpling King,restaurant,chinese,https://www.shanghaidumplingkingsf.com/,37.731691,-122.4509874,node/6947310340
Sheba Piano Lounge,restaurant,ethiopian,https://www.shebapianolounge.com/,37.7829192,-122.4327752,node/5276126259
Shoji,bar,fine_dining;japanese,https://www.theshojisf.com/,37.7866435,-122.3997471,node/3641760242
Shovels Bar,pub,burger;hot_dog,https://shovelsbar.com/,37.7822886,-122.4172138,node/2259028667
Smokin D’s BBQ SF,restaurant,barbecue,https://www.smokindsbbqsf.com/,37.7632464,-122.4811957,node/10869399695
Sofiya,restaurant,,https://www.eatatsofiya.com/,37.7881036,-122.4183697,node/5468101321
Son & Garden,restaurant,,https://sonandgarden.com/san-francisco,37.7832465,-122.4190847,node/432822679
Sonamu,restaurant,korean,https://www.sonamusf.com/,37.7804605,-122.480893,node/1817015240
Sons & Daughters,restaurant,,https://www.sonsanddaughterssf.com/,37.7902305,-122.4091292,node/9735934439
Sorrel,restaurant,californian;italian;modern,https://www.sorrelrestaurant.com/,37.7884176,-122.4462677,node/8999232929
Sotto Mare,restaurant,italian;seafood,https://www.sottomaresf.com/,37.7997189,-122.4083215,node/440110077
Souvla,restaurant,greek,https://www.souvla.com/location/souvla-hayes-valley/,37.7765,-122.4249614,node/3458525148
Souvla,restaurant,greek,https://www.souvla.com/,37.7608194,-122.4216435,node/7044895254
SPiN SF,bar,,http://sanfrancisco.wearespin.com/,37.7841938,-122.3992108,node/3455075359
Split,restaurant,american,https://www.spliteats.com/,37.798001,-122.4219719,way/206662286
Spruce,restaurant,american;californian;wine_bar,https://www.sprucesf.com/,37.7877338,-122.4527537,way/273193722
Square Pie Guys,restaurant,pizza,https://squarepieguys.com/,37.7794536,-122.4102438,way/256042033
Squat & Gobble,restaurant,american,https://squatandgobble.com/,37.8001729,-122.4405522,node/416783945
Squat & Gobble,restaurant,american,https://squatandgobble.com/,37.74059,-122.46569,way/247525248
St. Francis Yacht Club,bar,,https://www.stfyc.com/,37.8072388,-122.446947,node/984659529
State Bird Provisions,restaurant,american;tapas,https://statebirdsf.com/,37.7837055,-122.4329482,node/4436673798
Stock in Trade,bar,,www.stockintradesf.com,37.8000847,-122.4356751,node/3960697185
"Subs, Inc.",restaurant,sandwich;ice_cream,https://www.subsincsf.com/,37.751176,-122.4342608,node/1713256844
Sunday Gather,restaurant,hawaiian,https://thesunday.family,37.7403104,-122.3891019,way/287938825
Sunflower,restaurant,vietnamese,https://www.sunflowersf.com/,37.7626195,-122.3976631,node/4427827891
Sunshine Coast: Hookah Fusion Bar,bar,,http://sunshinecoastsf.com,37.7704969,-122.443983,node/3275185914
Super Pan,restaurant,japanese;ramen;hotpot,https://superpansanfrancisco.com/,37.7806405,-122.4769185,node/9416858436
Supreme Pizza,restaurant,pizza,https://www.supremepizzasf.com/,37.7620368,-122.4181639,node/5440825343
Sushi Uma,restaurant,sushi,https://www.thesushiuma.com/,37.7635747,-122.479804,node/3993039690
Sushi Uma,restaurant,sushi,https://www.thesushiuma.com/,37.763515,-122.481148,node/4018792713
Szchuan Tasty,restaurant,chinese,https://www.sichuantasty.com/,37.7820651,-122.4790216,way/286285039
Szechuan Cuisine,restaurant,chinese,https://www.szechuancuisinesf.com/,37.763631,-122.478659,node/4017234793
Taco Primo,restaurant,,https://www.tacoprimo.com/thrive-city-at-chase-center,37.7685001,-122.3868356,node/12710796147
Taco Rouge,restaurant,mexican,https://www.tacorouge.com,37.7961352,-122.4219797,node/1940405920
Tacolicious,restaurant,mexican,https://www.tacolicious.com/,37.8001284,-122.4090107,node/3702219081
Tadich Grill,restaurant,,https://tadichgrillsf.com,37.7934198,-122.399472,node/1454042337
Tai Chi Restaurant,restaurant,chinese,http://www.taichi-sf.com/,37.7954995,-122.4218694,node/2167585003
Taksim,restaurant,mediterranean,https://www.taksimsf.com/,37.7786689,-122.397366,way/216220324
Tapas Bar,restaurant,tapas,https://www.visitthemarket.com/food/tapas-bar/,37.7765237,-122.4166399,node/4485990002
Taqueria Cancun,restaurant,mexican,https://taqueriacancunsf.net,37.7604625,-122.419399,node/2485515167
Taqueria Cazadores,restaurant,mexican,http://taqueriacazadores.net/,37.7727823,-122.4188698,way/460114150
Taqueria Dos Charros,restaurant,mexican,https://ordertaqueriadoscharros.com/,37.7179071,-122.474085,node/2304346681
Taqueria El Buen Sabor,restaurant,mexican,https://www.taqueriaelbuensabor.com,37.761816,-122.4214482,node/4163759705
Taqueria El Farolito,restaurant,mexican,https://elfarolitosf.com/,37.7526426,-122.4183118,node/1974596596
Taqueria La Cumbre,restaurant,mexican,https://www.tlctaco.com/,37.7645731,-122.421714,node/4818955821
Taqueria Los Mayas,restaurant,mexican,https://www.taquerialosmayassf.com/,37.782914,-122.4628213,node/6791676312
Taqueria Mana,restaurant,mexican;american,http://taqueriamanasf.net/,37.7901125,-122.4072395,node/3393361804
Taqueria Zorro,restaurant,mexican,https://www.taqueriazorro.com/,37.7981337,-122.406826,node/1823916684
Tastebuds,restaurant,brunch;breakfast;southern,https://www.sftastebuds.com/,37.7771758,-122.4628019,node/6836023081
Tavola Rustica,restaurant,italian,https://www.tavolarustica.com/,37.7672111,-122.4288056,node/459507740
Taylor Street Coffee Shop,restaurant,american;breakfast,https://taylorcafesf.com/,37.7856872,-122.4114223,node/3190922045
Tazaki Sushi,restaurant,sushi,https://tazakisushisf.com,37.7608723,-122.4989017,node/4593719022
Teakwood by Burma Love,restaurant,,https://www.burmateakwood.com/,37.7777224,-122.423014,node/9236174364
Teawood Cafe,restaurant,chinese,https://www.teawoodcafe.com/,37.781325,-122.461883,node/12459852125
Teranga,restaurant,african;senegalese,http://www.terangajuice.com/,37.781793,-122.415884,node/9649588766
The Barrel Room,bar,,https://www.barrelroomsf.com/,37.7941595,-122.4015076,node/4616136997
The Big Four,restaurant,american,https://www.thehuntingtonhotel.com/the-big-four/,37.7914927,-122.4122583,node/2956811059
The Brazen Head,restaurant,,https://www.brazenheadsf.com/,37.7992905,-122.4324396,node/5309536560
The Brick Yard,bar,,https://brickyardsf.com/,37.7977877,-122.4286121,way/263264445
The Chieftain Irish Pub & Restaurant,pub,burger;wings;fish_and_chips;irish,https://www.thechieftain.com/,37.7814985,-122.4052119,node/621179351
The Crafty Fox,pub,american,http://craftyfoxsf.com/,37.7698488,-122.4203472,node/4516193228
The Great Northern,bar,,https://thegreatnorthernsf.com,37.7676612,-122.4065246,node/5612872169
The House of Hummus,restaurant,mediterranean,https://houseofhummusca.com/,37.7821995,-122.4479845,node/1940405928
The Italian Homemade Company,restaurant,italian,https://italianhomemade.com/,37.7743924,-122.4209413,node/6177260823
The Law Café,restaurant,,https://law-cafe.square.site/,37.7809508,-122.4158352,node/11100770512
The Library,bar,,https://www.bourbonandbranch.com/library,37.7858838,-122.4132729,node/9593474639
The Mortimer,bar,,https://www.marriott.com/en-us/hotels/sfoak-hotel-adagio-autograph-collection/dining/,37.7869597,-122.4124456,node/725096449
The Occidental Cigar Club,bar,,http://occidentalcigarclub.com/,37.7916682,-122.4036534,node/2248286001
The PUB@SFSU,bar,,https://www.yelp.com/biz/the-pub-at-sfsu-san-francisco,37.7221622,-122.4788561,node/2724725641
The Salad Place,restaurant,salad;sandwich,https://thesaladplace.weebly.com/,37.7227363,-122.4354016,node/4947832728
The Salad Place & Rotisserie,restaurant,sandwich;salad;coffee;breakfast,https://www.thesaladplacenrotisserie.com/,37.7137827,-122.443759,node/2057396817
The Saloon,bar,,https://www.sfblues.net/Saloon.html,37.7985549,-122.4070947,node/1607230272
The Sausage Factory,restaurant,italian,https://thesausagefactorysf.com/,37.7605272,-122.434827,node/2321299154
The Sentinel,restaurant,sandwich,https://www.thesentinelsf.com/,37.7883119,-122.4013656,node/1393930504
The Sherwood Cocktails and Lounge,bar,,https://sherwoodsf.com/,37.7389501,-122.4676699,node/3540161001
The Social Study,bar,,https://www.thesocialstudysf.com/,37.7841757,-122.4325036,node/9845699052
The Soup,restaurant,chinese,http://thesoupsf.com/,37.7631411,-122.4828423,node/12349645766
The Spice Jar,restaurant,asian,http://www.thespicejarsf.com,37.7542989,-122.4094514,node/3881392634
The Stud,bar,,https://www.studsf.com,37.7761653,-122.4083643,node/13057323401
The Venue,restaurant,,https://thevenue-sf.com,37.7687392,-122.3954096,node/4355924713
The Willows,restaurant,american,http://www.TheWillowsSF.com/,37.7710876,-122.4150529,node/3595467593
Tin,restaurant,vietnamese,https://www.tinsf.com/,37.7807517,-122.4057007,node/1506345270
Tin,restaurant,vietnamese,https://www.tinkearny.com/,37.7915523,-122.4040873,node/4343748161
Tio Chilo's Grill,restaurant,mexican,https://www.tiochilos.com/,37.7528571,-122.4097611,node/10653584702
Tipsy Pig,restaurant,,https://www.thetipsypigsf.com/,37.8002343,-122.4400665,node/3380023324
